Quest_npc_01_A_01;You there, Jiant pair! Listen-disten, you’re heredy at just the right time-ity-time! I’ve got a problem, so lend me a hiddy-hand?
Quest_npc_01_A_02;Whoa! Holdy-uppy rubber-ducky. I’m not gonna bite! I’m just a merchant with a bitty-bit of a ubiquitous streak.
Quest_npc_01_A_03;Heydie-hey-hey. Just who I was lookit-ing for! Sorry to be a bother-other, but I’ve got another jobbity-job.
Quest_npc_01_A_04;Heydie-hey-hey! So there you are! Things may be dire around these heredy parts, but I’ve still got a jobbity-job for you.
Quest_npc_01_B_01;I need some of these thing-a-lings so I can make some nice accessories!
Quest_npc_01_B_02;I’m looking for some of this so I can make some meddy-edicine!
Quest_npc_01_B_03;One of my besty-best customers askedy-dasked me if I could findy-find this for him.
Quest_npc_01_B_04;I just had a great idea-ly! If I haddy-had some of this, I could really make something super nicey-nice!
Quest_npc_01_B_05;This thing-a-ding is rare, and not easily foundy-found, but one of my custo-ustomers tells me they’ll pay any price-ity-price for it!
Quest_npc_01_C_01;What do you say-da-lay? Want to help-ity-delp me out? There’ll be a reward-a-dard involved!
Quest_npc_01_C_02;Can you spare some time-ity-time to help a merchant out?
Quest_npc_01_C_03;I’m a bit preoccupied-y now, so could I ask you to lookity-look for it for me?
Quest_npc_01_D_01;This is what I needy-need! Thanks a bunchy-bunch for doing this.
Quest_npc_01_D_02;Yahoody-hoody-hoo! I’m so giddy-glad I asked you for help! We merchants are too busy-tizzy to do everything. Good luckedy-duckedy with the search-ity search.
Quest_npc_01_D_03;I can see that I’m in excellent handy-hands! How very reassuring.
Quest_npc_01_E_01;Well, hello-dee-lo there! Did you bringity-bring me what I asked you for? Wonder-under-ful!
Quest_npc_01_E_02;What do we got heredy-here? Why, it’s every-da-thing I needed! I’m giddy-glad I asked you for help!
Quest_npc_01_E_03;You really came through-dee-through for me. I am truly in your debty-debt!
Quest_npc_01_F_01;As I promised, here’s your rewardy-dordy! Looking forward to working with you again-again.
Quest_npc_01_F_02;This is your rewardy-dordy! Go on, you earny-earned it.
Quest_npc_01_F_03;Thanky-doodle-dandy! See you soon-a-loon.
Quest_npc_01_G;You Jiants have been a great big helpity-help to me. Thanks to you, business is boomy-booming better than ever before!
